48,14,40,48,19,38,16,13,42,24,8,10,40,2,24,43,39,1,22,2,47,41,34,2,17,18,15,26,41,16,2,37,45,15,13,7,30,15,2,10,43,38,49,37,42,45,40,41,23,6
39,45,7,11,8,49,41,11,3,13,13,47,36,31,13,8,4,42,33,3,8,17,41,50,50,31,20,5,39,17,4,8,36,19,1,25,7,50,23,39,2,20,39,34,8,22,48,7,7,33
40,46,7,46,8,26,7,47,50,6,44,12,15,43,41,35,9,23,36,37,17,11,1,35,6,38,14,1,2,16,7,26,38,13,3,6,1,1,25,10,34,28,40,25,4,33,20,46,3,44
40,31,11,16,32,26,34,2,10,37,2,8,2,32,49,47,26,25,36,43,41,12,41,15,31,37,44,23,21,39,18,16,36,41,45,30,34,44,24,4,44,34,35,47,48,47,9,41,5,19
23,45,19,44,36,16,22,19,46,31,45,1,13,49,33,42,15,6,5,48,38,1,17,2,24,47,41,20,29,34,18,24,28,34,35,10,39,29,22,46,48,35,47,8,3,30,1,15,14,9
48,30,32,34,32,2,4,25,6,23,6,34,11,31,18,10,29,21,15,22,9,38,19,41,24,10,12,31,19,18,14,18,34,49,10,50,41,22,2,8,48,6,12,3,33,40,46,42,39,34
8,17,32,18,31,43,30,31,41,8,47,36,1,31,4,31,24,21,40,24,2,7,34,7,7,44,14,46,21,2,41,41,45,49,30,1,1,13,23,50,34,1,5,15,28,2,47,43,7,5
39,10,5,29,34,14,34,5,44,3,45,8,46,5,19,46,10,25,22,40,16,31,44,50,17,17,43,48,42,17,42,13,3,20,27,19,34,28,50,46,12,14,39,8,3,5,9,42,12,23
15,27,18,39,3,27,6,4,20,19,17,15,18,44,45,15,49,11,19,8,48,17,15,5,41,45,31,48,41,24,25,17,33,37,16,8,46,40,33,33,24,37,9,36,50,34,31,30,35,48
49,49,5,13,15,38,19,31,29,17,3,25,19,5,26,38,36,48,34,47,35,3,4,5,24,48,44,23,49,40,50,22,43,50,6,35,48,16,41,21,12,45,43,3,28,47,15,45,22,40
1,44,20,16,14,10,9,22,9,25,28,50,26,47,6,13,20,50,19,26,18,12,4,50,34,30,49,20,19,2,23,28,32,9,30,40,27,17,25,38,22,24,7,30,27,8,40,48,33,4
44,12,29,28,38,19,31,48,1,33,46,9,24,49,33,26,2,19,10,5,40,45,21,45,24,50,25,44,44,26,42,35,1,44,27,25,31,11,10,21,50,18,32,32,11,18,26,39,23,42
42,3,31,31,30,1,14,38,17,37,26,36,2,14,4,26,1,16,42,24,47,21,40,45,36,8,11,17,22,45,23,5,7,28,2,22,23,35,26,47,15,34,7,25,12,21,37,25,13,46
16,9,13,49,49,23,26,46,48,28,30,33,27,21,25,1,2,38,50,41,35,15,20,8,5,33,27,32,38,14,31,43,46,38,30,2,42,44,18,23,27,24,45,2,44,38,38,8,34,40
14,19,45,16,26,48,44,28,3,5,47,7,16,2,23,49,17,46,16,30,7,10,22,32,36,38,22,35,8,44,32,9,25,25,44,6,40,11,13,19,49,17,48,8,13,8,8,43,37,11
36,15,28,33,18,24,25,15,16,4,15,41,27,15,27,40,13,22,45,36,2,33,31,16,36,49,22,17,35,7,18,6,22,29,7,46,10,9,41,15,21,33,8,40,16,7,43,9,15,12
31,24,7,44,8,37,45,20,15,20,16,29,28,34,8,5,21,15,18,7,15,26,46,4,37,47,17,26,26,48,37,25,10,24,12,12,19,31,11,33,41,46,39,21,3,14,4,29,5,23
43,10,36,14,4,39,19,24,23,11,25,20,34,5,15,27,21,37,19,39,19,46,29,4,40,8,36,36,47,27,20,36,19,36,19,7,16,19,48,3,20,18,41,45,2,38,15,23,41,29
