44,40,22,14,11,41,14,30,9,15,33,38,16,29,19,22,31,32,10,23,24,49,27,5,10,19,41,29,31,22,4,23,33,14,18,35,15,46,38,33,22,36,28,39,22,20,8,27,33,8
39,39,9,4,17,29,35,14,46,29,18,24,16,46,48,12,30,2,16,49,35,47,28,25,27,24,34,46,24,44,8,32,30,9,49,16,10,36,19,27,34,4,40,21,24,33,10,42,48,26
4,39,22,23,10,15,29,16,19,42,21,3,13,9,12,41,44,19,32,47,5,29,30,38,28,4,39,33,12,37,11,48,20,45,17,17,6,18,21,14,39,23,2,32,48,17,7,24,23,11
10,11,15,47,6,6,28,44,24,49,15,8,26,48,49,38,28,32,12,32,31,8,38,28,41,43,6,9,42,27,32,11,4,40,37,24,40,41,43,18,20,14,17,37,32,29,14,21,40,24
40,49,5,18,12,37,1,14,42,1,1,36,49,22,12,38,22,19,2,11,34,41,20,2,8,25,19,32,41,43,19,16,5,12,7,1,48,47,40,50,39,32,24,33,3,14,11,16,10,47
22,17,10,36,27,32,27,20,50,38,20,20,45,26,46,9,24,32,14,8,36,28,16,37,20,40,14,26,46,46,17,4,28,23,15,35,45,23,7,50,5,32,28,21,49,8,1,23,43,49
25,37,50,19,14,16,21,47,31,14,8,26,38,15,9,21,44,38,19,2,13,33,8,12,29,18,16,16,43,3,14,40,22,8,44,9,47,23,17,20,37,10,41,31,40,10,49,36,40,37
31,3,21,1,32,16,1,4,2,10,23,4,37,17,34,39,7,3,37,15,42,25,29,36,23,26,19,32,38,24,42,45,37,15,31,36,1,4,23,6,13,40,21,1,14,43,19,20,42,7
45,2,8,19,21,7,48,32,6,37,7,48,47,27,24,18,18,26,50,11,42,3,9,40,8,27,29,9,40,44,27,14,12,16,34,39,1,18,30,48,18,9,7,18,29,9,24,17,7,39
36,1,16,1,36,7,39,45,31,24,43,13,18,20,41,7,1,28,32,33,8,10,8,23,15,22,42,2,29,1,49,47,47,50,12,18,16,22,47,1,14,26,35,15,17,14,15,24,6,19
31,44,29,20,42,46,15,20,14,24,29,16,32,31,12,21,43,32,44,7,12,14,21,23,8,19,32,26,13,40,13,1,6,12,21,31,46,23,30,49,10,44,44,26,2,12,29,2,15,18
49,21,46,36,45,45,47,7,43,11,41,39,36,33,39,19,43,22,22,23,4,18,19,43,28,47,35,10,48,37,22,5,26,42,10,44,6,32,40,6,44,41,45,15,1,43,33,31,5,29
45,43,44,11,43,49,6,26,22,5,1,4,13,24,5,3,24,9,27,30,43,43,5,9,42,18,1,4,35,17,5,22,20,31,27,44,13,21,29,42,29,45,16,49,23,34,15,47,13,45
32,1,24,2,11,30,2,19,12,43,17,21,36,41,10,3,16,35,41,30,6,39,8,2,15,35,30,43,9,9,29,12,42,21,11,24,25,12,35,37,19,7,31,18,1,9,10,29,46,48
30,31,5,17,6,7,5,5,10,49,42,23,15,35,19,26,43,30,12,45,23,6,41,23,37,6,37,6,48,20,8,37,6,22,37,29,3,1,47,12,3,50,40,27,21,39,30,45,26,40
29,10,28,48,30,39,30,38,26,6,29,41,50,40,7,30,13,2,34,36,10,12,22,3,27,13,12,11,1,18,27,14,45,39,19,10,36,20,47,43,23,33,7,11,5,19,23,7,43,16
19,7,2,41,5,13,25,47,29,41,18,50,40,24,22,6,38,7,9,21,37,7,3,48,11,43,28,2,38,35,29,24,31,42,37,49,1,29,39,21,49,20,41,35,48,8,49,29,33,24
6,19,32,5,28,18,21,23,24,11,23,5,27,29,22,16,44,7,1,16,42,39,43,48,9,10,40,17,48,31,24,1,10,43,36,35,5,9,49,28,45,21,10,23,4,48,34,47,31,41
14,44,50,39,5,30,2,34,29,28,36,5,30,45,43,7,44,26,34,12,40,32,40,40,12,32,33,7,43,44,28,5,11,16,40,32,22,48,44,26,6,39,22,15,25,35,28,7,9,12
14,10,49,49,27,13,39,27,45,22,4,6,26,14,34,22,38,22,16,26,5,18,17,28,1,19,41,29,5,23,27,34,24,36,24,42,16,1,29,37,13,39,25,38,1,40,9,22,18,2
24,2,16,20,50,1,40,12,35,3,39,45,37,30,13,20,28,7,20,39,43,10,9,47,17,25,23,31,17,34,37,22,32,8,17,7,22,23,48,45,25,37,9,28,46,34,27,48,17,38
49,32,9,12,45,35,6,40,25,49,37,31,28,5,34,25,9,23,33,15,1,27,40,48,8,41,16,3,17,43,11,17,12,46,48,41,1,37,15,12,41,46,40,12,23,12,23,22,24,33
27,32,21,29,12,38,29,42,21,24,49,1,4,34,45,13,9,50,11,18,12,9,35,6,5,3,16,17,44,50,26,41,3,26,49,48,11,30,33,22,44,46,38,21,3,43,44,33,24,2
23,44,42,14,4,49,33,31,42,1,40,7,41,35,22,39,41,46,11,24,2,15,1,4,32,20,18,33,40,31,30,11,44,13,30,35,28,28,43,47,38,31,27,46,19,28,28,39,24,38
35,24,9,18,9,29,11,43,17,15,10,20,14,35,4,1,16,44,41,10,43,9,37,17,42,29,31,37,1,49,26,14,47,25,6,9,18,8,33,38,14,49,33,19,12,25,44,19,27,15
46,29,26,40,6,42,17,31,31,37,24,1,11,40,5,31,11,23,10,21,20,17,48,15,19,27,9,12,21,22,11,42,5,10,33,2,27,4,17,4,13,18,8,27,40,49,36,44,43,21
19,21,37,14,38,50,38,34,33,23,19,49,43,20,16,6,7,50,8,40,28,45,16,8,47,16,15,22,39,25,31,23,34,3,29,32,7,33,9,50,19,17,6,42,4,5,11,18,47,5
23,22,38,6,42,42,10,21,33,27,21,36,22,44,8,18,16,13,2,16,42,21,39,35,20,27,25,33,23,22,1,27,41,34,29,6,31,44,27,17,40,2,27,43,24,37,10,38,34,23
45,19,29,13,25,26,7,22,4,34,21,13,28,36,39,42,46,48,39,17,27,16,22,2,19,36,13,20,13,40,21,11,36,10,15,35,28,18,16,49,27,22,24,26,29,48,27,33,2,45
45,10,5,10,5,19,7,26,3,24,25,11,35,42,13,31,28,24,2,32,27,31,24,41,22,41,13,2,12,30,49,3,39,25,26,14,13,33,28,33,1,5,5,35,9,22,19,49,9,32
14,45,26,14,45,8,47,32,8,26,25,28,49,49,32,5,4,8,7,50,41,19,5,41,47,36,30,18,23,17,24,23,37,22,48,36,43,14,43,32,34,15,45,34,12,28,22,11,39,31
46,33,41,33,38,17,10,15,43,29,14,46,17,21,37,39,49,39,39,49,44,31,26,7,17,48,30,11,42,10,6,44,11,23,13,9,35,50,37,9,38,24,8,1,43,13,6,31,4,42
12,17,4,13,41,11,38,4,19,7,49,27,8,49,11,30,2,38,46,36,47,35,4,23,6,19,48,44,49,19,21,40,5,49,41,22,27,34,9,20,37,9,16,41,2,15,39,11,37,16
32,28,19,17,17,37,5,10,10,1,6,24,40,45,8,7,43,11,24,17,21,29,25,1,6,36,28,50,45,8,18,32,49,20,36,29,23,25,13,15,50,3,48,17,27,29,17,37,26,1
10,45,2,26,19,26,33,34,50,5,42,27,6,22,37,20,40,6,29,9,44,26,49,44,18,39,48,48,3,12,49,5,15,37,36,11,9,40,25,34,7,11,21,22,8,12,23,12,1,41
14,48,5,31,30,1,50,2,4,44,34,31,38,5,22,25,32,11,16,29,13,17,6,9,4,47,12,40,49,44,5,23,38,6,49,33,21,42,44,43,34,43,46,13,43,16,3,37,21,1
27,45,4,36,9,33,48,43,46,23,37,34,25,7,24,1,33,19,19,40,13,20,37,25,18,35,31,38,48,7,12,45,46,17,33,48,33,42,21,41,14,47,30,16,45,23,15,23,29,45
28,19,15,27,20,22,13,12,16,2,25,16,14,26,50,40,15,13,17,15,30,49,3,43,23,23,1,14,5,46,11,32,12,1,20,32,35,5,49,22,41,2,20,23,33,9,32,4,11,29
22,32,7,13,25,5,7,40,48,26,3,38,26,46,28,38,8,36,23,36,34,21,43,7,14,5,13,48,33,23,50,15,22,1,27,29,11,48,5,34,25,15,16,41,4,33,28,6,4,19
50,45,24,14,14,14,19,34,25,43,21,13,18,38,18,29,44,12,48,16,22,30,43,21,45,27,36,43,24,39,13,10,48,49,23,25,22,6,20,13,46,4,9,12,17,32,10,1,31,5
4,7,48,1,2,32,1,26,10,10,5,27,1,19,35,9,12,8,8,40,15,33,32,14,4,27,18,7,16,18,24,25,21,34,42,1,44,30,46,29,30,44,25,31,8,40,12,8,46,42
28,1,44,35,36,24,4,49,36,8,2,39,3,21,7,13,11,36,44,4,20,20,23,4,9,9,15,4,43,41,42,12,12,26,44,20,8,31,20,7,35,19,34,36,32,17,41,18,38,3
10,46,31,13,9,39,50,24,18,41,38,15,42,24,4,13,5,6,25,8,9,43,7,47,29,20,3,5,47,30,8,24,49,14,42,47,25,9,49,25,12,37,22,40,5,48,34,38,15,33
37,19,48,3,7,29,9,18,48,22,39,6,39,42,45,29,7,46,10,30,50,50,44,45,4,1,13,9,38,49,16,16,36,25,28,31,45,30,26,11,19,47,48,40,31,14,9,49,37,12
22,43,15,46,28,45,38,17,24,11,21,43,1,26,2,30,35,9,37,38,42,33,14,28,22,31,1,20,29,33,4,38,2,4,13,40,36,13,40,39,6,1,9,21,34,21,34,34,17,48
46,30,22,9,30,24,36,11,40,17,26,9,31,34,35,17,36,39,49,39,29,14,27,10,11,18,11,29,20,5,2,30,1,13,8,3,23,48,21,14,17,28,13,32,19,42,3,38,44,43
24,28,21,36,8,38,27,40,27,39,17,18,5,48,7,4,37,23,2,25,23,43,44,20,14,25,14,48,36,16,50,20,2,42,19,14,19,49,9,40,32,3,11,26,35,18,41,4,7,15
20,35,37,24,37,39,27,16,16,45,36,34,50,11,50,17,32,38,49,36,2,36,25,41,45,2,13,42,39,42,33,26,43,1,44,15,46,43,34,20,19,22,28,3,16,27,1,25,36,12
17,1,29,43,50,31,2,2,11,31,14,17,25,40,27,5,18,38,42,9,25,50,22,15,15,36,46,4,29,16,34,43,14,23,24,21,7,42,50,26,45,22,19,41,41,10,11,3,2,16
25,39,47,13,39,16,40,9,44,24,50,24,29,43,37,48,28,36,3,43,32,45,27,3,2,41,44,46,10,32,33,20,42,49,8,35,13,5,4,7,35,38,34,10,43,40,11,27,9,1
21,16,28,44,31,1,39,35,22,4,49,39,19,8,3,44,23,7,50,33,48,6,3,19,27,18,6,8,18,28,28,41,8,36,8,32,5,12,33,4,29,23,34,45,50,10,42,49,30,30
13,9,2,35,46,48,7,46,1,4,35,12,30,2,42,10,12,36,11,5,11,40,48,8,46,13,31,43,31,23,16,9,31,15,5,15,12,2,24,39,14,39,50,11,45,20,8,20,43,15
13,20,33,25,31,14,27,36,25,17,3,13,14,13,7,45,17,37,37,43,26,34,6,33,26,23,31,2,25,9,40,1,20,21,48,33,27,10,27,44,41,10,11,3,39,12,17,15,10,47
47,36,12,12,48,24,50,21,4,47,47,31,45,4,22,45,19,29,32,42,26,50,21,20,17,10,28,27,43,1,31,37,10,30,44,38,13,24,48,30,24,36,40,1,27,27,18,44,8,49
16,32,21,23,40,31,34,10,44,42,28,32,3,25,4,24,38,27,17,27,37,3,50,22,41,24,40,11,33,17,5,49,16,48,23,46,22,22,48,21,10,31,13,14,29,8,15,28,23,21
39,28,39,36,9,22,30,28,49,23,26,35,41,23,36,26,2,27,26,42,37,10,33,1,9,32,21,39,38,25,36,2,36,27,34,8,10,35,37,28,27,17,45,36,43,49,24,2,11,45
