41,36,25,21,19,19,16,10,4,14,15,12,20,12,3,10,24,32,37,47,27,14,31,49,13,12,41,2,20,14,35,10,19,12,46,35,31,2,11,16,39,46,43,34,28,30,22,48,38,44
50,24,13,8,21,16,45,13,18,27,30,8,17,50,24,26,6,17,9,13,30,46,50,25,44,48,20,18,18,30,25,41,2,50,6,49,39,18,3,27,14,40,25,35,24,31,37,41,30,26
31,6,45,31,17,12,40,44,40,47,18,26,22,37,7,47,4,33,29,49,50,35,29,18,43,21,48,30,33,14,5,50,5,49,12,43,30,49,11,28,26,12,1,7,29,41,36,24,23,41
4,32,47,38,24,43,8,14,50,21,15,9,3,15,12,17,28,23,40,6,42,32,2,10,17,49,7,40,46,11,14,17,8,43,2,7,17,30,47,33,8,12,10,40,24,24,22,28,43,37
3,43,45,18,45,27,5,50,37,3,5,50,2,1,38,13,1,40,5,48,21,45,12,12,34,16,11,5,30,9,14,15,1,4,45,2,21,40,12,34,16,50,16,9,11,40,10,21,27,27
15,41,38,16,27,29,1,14,6,25,31,39,18,15,42,49,24,9,13,38,48,24,48,3,20,41,33,22,44,28,15,26,10,17,2,25,1,48,36,38,7,31,33,41,3,3,35,9,33,7
34,31,17,13,38,13,8,34,22,36,29,17,47,4,46,14,44,3,32,5,9,13,49,45,37,25,30,33,28,4,26,36,8,49,20,32,45,44,17,44,9,8,22,24,39,6,23,31,10,46
48,33,28,2,4,30,30,5,6,47,27,37,34,38,50,49,12,37,22,23,39,3,3,47,39,20,20,45,48,22,20,8,45,47,10,28,12,23,45,41,29,45,11,49,3,3,18,28,47,2
18,6,30,37,9,29,4,46,33,32,42,31,30,48,6,32,10,48,23,14,48,40,15,25,17,24,31,47,6,23,36,15,35,33,49,37,18,37,3,39,26,29,41,39,17,25,14,31,9,20
19,11,21,39,8,20,13,40,25,4,42,32,29,42,40,13,34,7,15,7,20,25,6,31,47,5,22,49,20,31,49,9,15,45,25,15,40,11,33,23,27,47,49,28,33,6,15,39,32,27
25,35,46,14,6,36,29,40,40,16,3,22,11,12,10,3,47,3,36,43,15,25,31,18,42,25,24,40,42,9,42,25,14,48,24,27,20,25,49,21,8,16,29,16,42,6,45,21,6,14
21,40,38,9,10,16,27,5,17,33,19,3,44,3,6,1,18,49,38,30,13,5,20,14,33,39,26,13,14,18,33,5,7,22,22,42,26,28,46,37,38,48,25,40,46,9,36,1,34,48
23,18,11,49,35,31,15,17,23,3,13,6,27,14,1,23,11,26,28,36,27,14,41,38,16,14,28,8,29,36,46,32,24,7,43,50,26,18,30,8,41,25,16,43,14,36,38,48,4,23
10,37,42,42,7,37,31,41,29,10,14,12,22,22,8,6,12,42,3,20,21,7,43,4,26,14,20,13,45,42,11,3,6,29,50,40,43,33,46,31,34,46,26,47,21,12,50,25,48,33
1,34,2,50,48,22,36,43,38,50,1,28,28,5,25,10,50,12,36,22,24,49,4,23,45,9,10,7,48,20,32,21,16,19,1,20,19,36,49,43,3,40,10,31,14,5,45,37,20,8
2,28,42,17,43,11,12,50,26,43,5,14,48,22,9,43,44,45,34,20,43,26,23,41,8,23,12,3,27,10,7,39,38,20,14,36,47,45,9,50,34,14,10,3,11,26,16,37,47,7
20,22,7,1,32,49,32,22,34,34,26,45,25,16,10,4,25,4,9,29,47,39,34,20,44,40,29,38,25,42,40,42,12,20,9,19,37,17,37,41,10,22,36,48,25,25,18,28,45,22
44,27,50,7,47,12,21,42,14,21,47,3,8,12,4,43,19,35,6,28,32,32,20,14,2,19,30,41,50,11,34,2,41,27,37,18,18,30,38,18,22,34,11,21,30,43,32,43,7,35
18,1,26,41,10,43,38,7,4,49,16,30,20,13,19,14,10,4,38,46,42,44,45,19,49,14,16,36,33,37,44,29,4,42,11,14,22,13,50,37,5,15,1,1,5,43,21,17,27,14
10,30,40,47,28,9,10,35,50,13,14,47,13,38,26,14,45,14,46,1,19,9,27,11,23,11,40,8,23,27,10,10,15,3,39,12,45,29,9,1,28,25,1,4,5,36,26,38,33,17
48,14,50,1,33,39,11,20,6,25,42,4,14,26,32,30,28,29,46,4,48,47,21,48,41,11,44,24,35,12,19,7,7,13,2,15,25,38,9,27,42,14,47,28,9,34,5,13,37,4
28,3,45,9,21,38,22,38,32,48,29,29,29,29,35,19,44,28,42,7,44,38,9,19,49,45,19,42,36,10,36,10,43,15,21,48,48,37,48,2,35,5,27,36,45,45,6,2,8,32
25,44,39,6,6,16,17,43,14,25,26,26,49,36,14,50,29,8,47,33,22,22,16,22,10,15,48,30,34,6,38,39,18,24,45,14,4,16,17,19,33,21,23,44,30,11,36,26,18,48
9,17,19,8,11,35,13,9,36,9,38,35,35,42,17,27,32,40,17,28,50,16,12,21,23,41,44,14,33,18,29,22,17,10,41,13,22,36,5,26,28,46,8,17,41,19,27,35,30,42
41,46,32,31,13,21,47,26,23,1,40,49,8,16,47,34,17,10,25,17,39,1,10,15,15,42,16,4,45,31,26,25,5,27,17,31,5,45,21,23,26,39,48,8,21,22,47,30,44,35
