48,44,15,38,48,41,2,12,39,49,48,44,42,2,2,38,13,6,42,6,39,4,47,21,6,36,38,38,50,8,14,35,34,43,11,3,6,2,20,3,23,12,17,50,11,45,24,2,39,31
11,14,14,20,44,14,21,18,47,15,39,24,50,21,34,7,33,19,38,25,44,35,31,31,39,37,45,13,38,12,40,50,22,16,8,42,26,39,44,4,39,24,11,16,45,36,9,10,28,22
14,50,11,11,44,10,20,38,43,41,31,34,13,30,26,12,8,25,25,39,25,10,3,43,46,28,32,41,32,12,7,24,7,23,33,49,1,29,7,26,35,5,4,49,9,24,16,2,34,35
18,23,29,11,33,2,19,48,33,41,27,19,25,48,39,48,32,18,49,35,13,29,33,26,18,22,49,7,13,35,4,38,21,33,50,24,46,16,18,25,20,26,14,35,17,42,16,18,16,29
19,3,21,28,6,30,21,32,32,50,26,38,46,40,39,30,32,43,32,11,13,6,42,5,16,38,38,37,8,15,6,34,38,28,19,42,22,3,44,45,36,45,37,29,20,27,7,39,39,32
33,26,31,39,43,39,32,29,46,5,38,9,41,29,9,48,34,9,35,4,38,8,39,27,17,24,37,1,44,36,41,44,31,19,50,16,32,3,6,37,15,46,14,44,33,46,48,21,39,33
48,12,49,42,47,42,22,28,29,22,31,44,35,37,18,34,9,6,25,39,18,32,3,19,12,45,32,24,8,44,17,22,50,9,26,47,45,38,48,5,22,47,33,33,48,15,4,42,16,46
28,20,3,29,1,14,33,30,13,49,13,29,20,42,23,1,26,21,24,28,22,6,29,46,34,32,36,14,42,47,30,16,33,29,3,6,35,25,2,6,41,9,10,7,25,35,45,19,23,21
41,3,33,34,2,8,1,15,20,38,38,2,24,34,43,20,49,3,33,36,1,21,41,17,11,41,10,2,2,18,43,42,30,5,31,8,14,48,5,7,43,6,42,33,1,9,7,48,40,49
15,21,8,2,27,39,29,15,15,7,43,39,22,46,48,33,46,21,11,21,4,46,48,28,31,36,10,16,11,45,19,24,29,41,28,31,8,28,34,25,22,44,24,38,37,40,31,26,37,33
18,40,36,27,28,14,24,36,19,22,45,7,5,4,16,29,14,40,34,37,40,7,46,40,8,42,39,27,5,13,23,7,16,35,27,35,35,26,2,27,22,24,35,33,8,27,11,19,13,35
7,3,28,17,32,43,43,41,2,46,4,40,6,5,14,38,22,41,45,24,38,49,47,31,9,42,8,28,29,10,21,18,16,48,11,8,19,23,25,27,22,1,48,24,4,38,3,26,41,23
33,34,46,4,8,33,19,28,32,21,24,16,15,24,32,46,23,23,10,13,34,23,41,23,44,42,38,43,3,50,20,48,50,45,50,29,15,48,1,14,9,38,32,8,8,23,34,11,38,5
