1,18,29,33,50,42,19,11,5,28,4,4,15,43,30,13,43,32,42,5,1,19,41,37,47,7,10,21,9,8,5,2,25,12,24,18,17,14,9,42,22,35,10,41,34,5,26,9,18,42
39,43,18,12,47,35,31,21,17,27,45,18,7,26,34,29,22,43,22,12,16,14,33,31,48,50,27,30,43,16,36,4,22,26,14,18,3,44,28,8,45,39,22,48,33,42,16,11,8,36
27,33,15,34,19,17,19,30,30,11,33,39,31,31,9,19,17,50,42,14,27,27,10,49,12,27,35,5,17,4,6,40,12,34,48,10,31,7,24,1,21,37,1,40,7,9,35,32,16,14
5,50,28,8,2,29,38,47,4,48,20,25,49,18,2,24,23,37,15,45,20,5,12,36,8,2,18,6,26,12,40,11,22,11,28,12,47,49,1,38,12,11,1,18,23,33,30,14,8,14
11,7,3,43,19,36,4,23,9,15,45,47,20,7,17,9,40,8,28,22,39,38,44,6,35,14,24,15,31,20,38,4,15,11,26,18,17,33,50,42,32,30,48,19,1,35,21,31,14,24
47,17,48,49,43,39,16,46,30,37,26,1,15,48,45,23,12,10,17,32,22,30,29,35,19,6,36,30,15,50,29,38,26,29,19,34,45,22,44,43,16,6,8,42,1,28,9,13,44,7
21,10,26,48,15,13,22,38,34,31,37,2,43,8,28,7,18,9,9,11,47,31,2,19,7,50,16,10,19,18,32,36,45,49,1,3,44,34,25,28,22,49,20,28,14,3,25,40,8,41
42,2,5,43,45,5,4,9,32,23,45,21,20,18,7,48,30,6,34,16,45,47,5,31,47,3,40,20,31,21,21,8,27,24,46,2,40,30,5,25,11,10,18,11,5,6,31,13,20,1
47,9,7,46,13,23,17,35,21,28,40,16,35,35,36,9,37,14,20,45,29,22,45,24,23,15,6,17,48,5,18,32,38,25,14,43,34,44,41,29,9,26,6,26,36,10,30,40,23,17
22,30,38,34,39,37,30,28,18,18,3,43,7,5,24,43,24,5,20,6,47,24,18,28,36,22,45,3,5,4,25,33,2,40,3,29,48,22,43,39,31,29,16,19,30,9,26,12,9,26
49,28,21,12,26,37,47,3,40,34,22,28,29,37,19,31,35,34,19,48,7,44,47,36,32,44,44,32,40,9,18,9,38,34,18,25,37,6,21,49,20,49,28,43,49,15,40,28,26,28
21,21,43,1,39,47,8,43,2,49,15,3,41,47,31,20,3,35,46,22,29,42,22,35,39,50,43,8,17,8,38,35,35,1,6,35,43,49,50,35,44,6,37,14,41,49,45,31,36,15
