42,45,28,41,20,1,2,44,42,21,24,38,7,42,43,12,47,48,4,39,50,14,16,11,3,40,47,20,8,27,13,40,13,36,19,17,2,26,38,38,8,44,31,22,32,48,23,15,7,9
20,16,33,49,6,46,3,27,36,3,50,5,12,28,13,46,34,32,37,13,44,4,39,17,31,49,39,8,34,37,19,8,1,28,47,25,26,22,36,2,33,34,20,39,18,27,26,34,26,35
45,22,35,25,37,35,27,25,35,21,25,50,29,42,31,43,29,16,7,23,18,46,19,48,39,41,45,23,40,4,6,32,14,8,9,48,16,44,2,11,44,45,38,11,14,22,12,44,1,35
30,20,48,9,8,42,18,13,19,19,20,44,28,31,34,1,4,4,29,38,41,45,43,20,33,9,30,43,42,34,12,30,9,17,20,19,47,37,38,14,43,4,21,48,48,7,40,45,17,36
19,23,34,10,22,35,31,36,33,12,18,1,24,3,48,6,22,4,9,12,46,45,6,17,17,47,16,15,5,49,22,22,35,36,25,20,45,36,24,34,37,38,3,12,16,23,49,47,31,7
12,34,42,29,47,46,1,47,39,27,8,26,16,47,32,49,16,13,19,33,2,10,24,3,22,42,43,9,30,43,3,26,14,26,35,28,42,8,50,41,48,27,46,49,15,38,6,29,16,1
22,25,17,42,33,31,31,16,40,32,48,12,37,48,8,37,42,23,13,11,18,48,49,7,10,50,44,31,20,29,25,50,5,47,14,5,26,41,18,27,35,20,3,40,32,43,43,19,33,2
24,39,25,9,38,30,15,12,9,47,13,11,25,12,27,50,17,4,14,4,33,16,10,50,18,33,27,36,35,22,12,25,20,21,15,40,48,6,16,49,1,3,6,19,5,21,2,22,36,19
26,6,15,42,35,2,20,40,32,11,40,46,40,30,17,32,49,46,40,8,6,31,16,20,18,31,17,32,6,44,9,2,17,50,37,32,47,46,38,28,4,32,9,24,7,10,46,43,15,35
15,9,12,11,44,12,42,21,28,26,43,3,32,47,27,2,21,9,38,19,32,48,28,8,39,46,16,13,21,8,13,11,16,34,29,12,35,4,41,11,1,25,19,7,37,50,50,20,33,50
27,49,7,7,27,32,8,48,12,1,39,44,5,30,22,31,17,11,23,37,7,37,1,42,30,12,4,32,11,19,38,7,30,43,30,5,24,27,42,40,47,26,38,23,22,50,40,36,18,38
41,49,37,40,7,5,21,44,4,19,24,6,20,35,36,32,10,13,10,15,38,14,29,33,7,41,21,13,47,27,11,12,26,46,46,44,16,8,19,37,5,46,26,14,19,7,18,19,16,44
49,47,15,17,14,32,42,20,43,41,13,47,49,15,25,25,46,31,2,15,12,22,38,6,8,35,33,8,2,16,30,29,43,9,24,5,15,13,2,28,31,14,30,8,7,1,45,15,33,32
8,28,37,3,44,20,15,9,16,3,36,48,48,47,29,22,27,49,11,40,9,48,9,32,47,36,21,32,45,1,32,5,33,12,40,2,24,17,36,21,34,25,43,27,9,32,21,5,20,27
26,46,24,21,8,38,14,37,47,30,40,29,34,36,35,20,35,36,34,36,35,38,5,29,24,8,41,24,47,41,29,23,6,3,14,14,12,15,38,45,31,32,41,25,7,32,39,18,42,17
7,17,19,13,12,14,8,32,43,24,49,46,30,6,28,18,47,33,34,18,8,16,28,17,5,2,6,10,9,26,34,14,17,14,9,17,36,11,15,6,42,12,35,13,10,33,29,24,11,27
8,47,46,20,50,32,15,20,41,2,2,49,18,44,3,33,2,3,30,35,34,27,42,48,34,20,2,33,23,7,13,21,27,3,2,11,5,21,50,50,2,13,3,11,2,32,27,24,20,27
42,9,31,40,35,16,37,30,41,34,6,49,36,41,8,20,27,2,4,31,36,6,10,27,27,33,36,14,46,4,27,42,33,42,49,36,25,27,6,46,45,16,38,8,37,10,10,28,1,38
26,41,9,7,39,24,26,1,8,31,40,32,12,32,2,37,38,13,19,19,45,30,19,3,47,50,30,11,13,21,32,22,42,43,3,14,35,7,26,38,37,7,32,37,40,24,36,45,30,46
47,20,24,26,4,38,43,23,50,30,20,45,32,7,31,6,7,29,44,22,22,32,35,43,42,8,9,5,20,40,16,48,1,21,17,28,39,16,48,3,2,9,25,6,6,32,25,9,38,48
8,20,4,43,26,14,5,47,5,1,1,23,21,32,17,47,10,15,15,20,44,14,49,16,27,17,5,18,22,12,16,11,14,12,16,26,32,36,39,44,22,6,15,46,36,11,22,29,21,35
33,18,27,11,1,21,26,1,37,41,26,41,34,23,23,46,42,18,24,9,7,49,3,15,29,5,27,35,17,31,33,37,44,49,2,9,47,6,5,20,9,22,11,30,14,39,34,38,8,28
14,37,2,7,45,22,20,23,32,20,5,36,48,11,28,3,20,38,23,18,9,19,37,35,45,42,1,39,32,19,9,14,14,8,22,26,21,37,41,38,14,33,30,50,21,28,2,24,8,48
