3,11,30,18,13,7,33,37,18,34,48,34,12,9,14,27,25,24,26,13,29,31,22,3,27,17,12,44,31,6,50,27,40,13,31,50,48,27,15,9,13,29,13,27,24,6,13,21,49,28
46,2,27,41,21,32,22,11,50,12,8,1,31,21,34,49,1,18,14,25,24,22,46,20,28,7,44,15,36,14,13,39,46,6,6,26,28,17,27,4,1,19,9,37,17,44,1,8,23,41
16,42,41,7,15,38,44,4,31,48,34,23,48,30,6,35,22,30,9,42,29,30,37,22,1,12,37,38,34,25,17,47,36,16,46,10,27,44,13,42,29,44,16,41,17,28,12,33,3,45
40,23,36,38,6,49,39,44,39,12,42,6,17,48,29,19,31,13,47,48,43,16,48,29,8,39,42,24,1,38,48,43,15,14,41,47,40,44,50,3,25,9,16,22,34,24,2,37,45,9
49,50,46,48,21,16,27,3,1,4,26,45,1,6,17,25,11,17,45,41,39,14,50,26,37,15,21,14,10,36,47,27,34,16,5,7,27,48,17,14,10,24,4,23,36,16,23,29,34,12
42,17,25,28,4,16,30,17,7,10,28,31,24,31,4,37,14,25,49,17,28,7,27,20,22,26,4,1,24,20,15,23,25,27,18,10,23,20,23,27,42,45,33,21,49,1,47,21,29,12
13,39,9,36,27,38,29,35,3,33,19,5,38,29,22,34,25,1,19,10,10,46,48,24,46,39,5,14,39,31,26,16,3,41,8,1,39,41,30,31,28,21,50,39,35,20,39,9,47,32
35,49,45,22,48,27,8,17,19,39,45,24,18,32,29,16,26,27,44,13,31,48,43,17,4,20,19,46,39,10,11,18,37,24,23,2,7,16,41,1,47,5,26,45,14,29,29,29,19,4
33,29,14,25,6,50,37,43,50,21,49,21,33,27,47,22,41,34,4,10,29,31,37,15,25,43,50,39,22,7,42,18,23,6,19,32,22,30,42,20,38,26,34,18,24,10,14,11,42,28
35,6,36,4,39,22,24,35,34,5,10,11,32,27,50,11,16,24,13,15,15,49,8,19,13,9,8,37,17,4,14,13,21,21,29,21,45,5,36,41,7,11,25,23,9,45,34,28,30,46
32,39,20,31,32,49,10,28,15,18,46,44,10,14,26,30,20,36,38,39,13,32,8,12,36,6,49,4,8,7,29,25,45,16,30,35,19,32,20,39,40,18,46,29,35,49,11,41,23,41
10,41,27,37,10,39,25,42,37,21,34,45,5,30,26,42,39,2,35,37,2,17,28,7,44,28,38,17,25,36,38,36,19,15,37,18,5,1,40,50,27,30,1,25,20,35,25,20,13,2
24,5,8,33,29,44,9,9,37,36,37,34,36,38,32,4,12,45,13,45,10,46,14,15,1,36,11,33,44,37,31,40,21,12,36,13,40,35,41,24,46,12,3,27,11,49,28,31,39,37
29,49,16,34,17,35,12,45,2,5,9,30,2,7,7,39,17,14,40,44,27,28,4,20,23,43,20,32,16,47,14,46,44,49,10,4,12,2,31,40,28,19,49,41,24,4,12,48,7,44
5,5,44,25,20,34,48,50,8,32,20,36,12,33,50,10,38,37,47,32,23,23,18,16,25,31,13,20,48,38,6,22,24,29,34,41,48,38,28,5,9,16,49,22,40,26,6,34,7,20
15,29,17,38,14,48,26,47,15,23,49,18,40,21,48,50,11,22,27,16,16,7,21,42,11,19,11,15,16,42,22,2,46,32,32,28,9,23,11,27,46,34,18,42,12,30,38,20,10,33
25,1,43,40,4,20,46,8,9,49,34,40,7,25,15,27,32,44,2,48,45,44,15,31,13,48,30,16,45,10,49,38,15,19,42,25,35,50,11,40,4,9,4,11,18,50,22,21,38,19
28,43,50,20,11,46,45,4,38,16,15,8,3,48,43,2,40,39,47,29,39,8,8,5,18,23,20,39,40,28,25,9,44,15,34,43,29,12,2,30,49,41,45,9,34,1,48,25,26,32
44,11,7,26,4,17,44,43,27,29,9,13,17,11,36,19,21,46,7,17,42,18,14,35,10,45,26,17,13,43,38,8,10,16,26,45,17,1,24,30,19,48,20,33,33,3,29,21,7,16
8,15,49,25,48,4,39,22,16,2,29,48,34,37,5,22,45,14,11,31,47,8,8,30,37,24,11,44,25,27,28,25,4,31,6,13,12,37,19,49,9,38,30,1,25,10,50,36,46,39
23,26,32,6,29,26,3,35,7,43,50,11,5,4,31,11,45,20,12,27,35,46,43,37,24,7,49,13,19,18,6,30,6,20,45,15,31,3,44,46,35,17,39,13,39,39,39,12,31,37
45,25,49,26,42,7,22,27,4,19,41,15,1,18,32,16,26,7,1,23,41,10,40,20,17,3,6,12,44,44,43,26,11,33,49,40,19,48,9,22,41,14,13,31,19,19,1,9,43,6
50,32,12,45,12,44,23,25,13,37,1,29,6,25,38,38,38,3,46,49,4,43,20,38,39,15,49,9,19,41,33,32,19,38,21,37,30,46,45,19,25,35,22,46,24,17,10,11,10,46
25,11,28,7,24,48,14,14,15,25,19,2,30,41,29,2,6,37,30,44,32,17,37,41,11,38,16,5,16,8,24,39,28,45,28,16,34,4,23,41,16,48,12,49,29,35,44,1,29,47
6,27,46,5,30,12,47,22,24,49,12,23,47,49,42,1,15,44,42,26,28,36,9,36,8,10,36,50,7,24,43,23,10,35,14,40,36,47,12,39,28,41,15,4,33,26,50,12,4,21
9,24,38,15,5,2,8,36,39,42,45,39,11,5,16,6,41,49,27,38,14,34,29,33,42,47,29,24,16,49,22,21,48,46,11,20,29,30,11,46,19,11,4,13,5,43,50,37,25,6
37,21,38,15,36,20,44,19,39,28,50,16,29,49,30,14,23,35,6,49,47,22,3,46,50,17,42,33,30,13,47,26,12,48,39,45,20,28,6,24,14,21,25,23,16,16,35,50,20,5
45,14,19,24,6,10,23,44,5,45,22,41,23,30,34,16,17,17,34,1,22,21,11,46,17,30,37,21,4,10,40,46,37,13,45,11,33,28,41,1,45,47,27,1,16,14,14,7,41,3
31,29,9,12,2,8,9,27,36,37,50,8,16,44,34,4,23,5,30,7,37,7,11,37,45,48,40,42,6,15,17,15,44,47,44,35,39,34,27,1,6,27,19,39,48,19,5,47,37,6
12,46,39,10,48,39,17,46,39,24,43,6,8,6,19,10,39,6,49,35,39,11,38,8,28,22,40,11,13,12,21,46,26,5,3,16,48,11,45,17,2,14,43,31,19,31,11,28,28,38
29,48,40,47,42,10,39,42,5,12,48,31,20,45,43,21,50,28,30,21,1,3,47,44,2,34,22,44,6,29,14,41,19,22,27,1,37,6,6,5,43,16,33,17,47,3,1,46,6,39
11,12,31,3,23,37,43,49,7,7,46,20,10,10,5,21,21,8,42,23,13,24,16,15,5,33,25,18,38,1,13,24,7,40,39,45,42,17,17,24,43,34,25,30,8,1,3,40,30,48
46,13,6,24,32,9,41,8,42,42,5,44,41,28,38,12,32,25,28,28,48,2,32,39,17,1,1,40,14,10,45,24,49,35,2,36,11,10,14,2,37,27,21,14,39,39,10,46,40,48
9,36,2,37,9,20,20,41,1,9,34,9,15,3,45,27,33,43,7,30,40,1,33,29,25,7,2,38,41,36,9,27,33,33,47,47,20,14,48,25,8,41,14,32,16,6,26,49,28,27
2,17,33,23,3,16,29,46,15,16,13,6,47,1,21,39,28,30,47,34,27,38,29,9,19,14,10,26,20,45,49,8,24,4,42,24,24,25,8,8,49,15,30,26,25,40,10,39,43,7
20,27,9,10,21,28,15,15,41,32,50,31,16,17,34,45,10,27,27,46,26,32,1,15,22,5,18,21,41,36,7,34,39,36,47,34,48,38,50,6,38,46,20,40,22,49,28,33,14,12
44,43,32,16,44,21,2,45,44,37,16,16,2,12,12,19,36,4,22,43,27,31,36,7,20,36,19,29,49,17,34,31,3,11,21,28,45,32,29,12,15,44,45,29,25,41,40,30,46,10
47,19,41,9,31,22,28,18,28,32,8,44,9,7,27,2,4,30,35,5,30,45,11,36,25,44,39,6,18,43,22,19,11,17,49,48,23,43,8,35,22,16,37,13,7,42,10,49,47,4
15,32,35,33,37,3,34,42,45,35,15,35,25,40,43,9,46,32,43,42,24,16,7,21,35,30,26,27,39,23,13,44,34,21,21,43,50,7,49,11,44,29,41,30,12,23,32,7,16,35
48,16,39,36,35,16,45,24,30,49,1,12,15,39,41,32,28,17,17,20,17,20,13,21,40,23,45,37,37,28,40,31,30,9,13,39,11,30,12,45,34,14,39,41,42,30,15,47,49,45
34,34,3,10,21,39,49,13,49,28,30,5,2,9,49,18,47,13,15,32,23,39,30,2,11,20,10,43,30,41,20,8,24,43,13,43,15,5,45,28,11,28,13,3,39,45,23,5,37,46
41,20,45,9,4,16,22,2,13,36,43,46,29,45,32,48,42,23,39,44,43,39,33,32,48,44,42,49,14,45,47,3,30,42,34,7,42,14,33,50,29,26,44,48,17,11,19,50,48,39
29,31,26,33,19,12,4,1,42,31,48,33,41,37,7,14,5,38,24,24,48,5,18,18,26,11,33,42,12,45,14,11,44,21,24,6,35,39,37,37,27,47,22,20,27,41,3,4,11,10
8,9,46,2,13,20,44,14,11,47,15,4,31,11,38,31,13,41,43,13,29,7,43,6,42,42,33,8,35,6,5,42,50,46,35,41,4,18,41,6,14,38,5,12,32,39,49,37,35,29
